id,base_score,adapted_score,diff
2,50.54060211830668,43.82014738590056,-6.720454732406118
3,34.87319971926554,33.9577968787164,-0.9154028405491417
4,72.51558048642302,72.51558048642302,0.0
5,36.08982374406708,27.427136838466144,-8.662686905600939
7,22.88130350567934,19.2738015892734,-3.6075019164059405
8,48.63000278264483,33.68811701989732,-14.94188576274751
10,41.16088266839937,29.2458488282182,-11.915033840181167
11,79.6946655476183,65.78864598390614,-13.906019563712164
12,49.34615669771365,50.6222062599421,1.2760495622284438
13,43.36209078307601,43.42053530321968,0.05844452014366652
14,50.359048826755846,49.66121968192459,-0.6978291448312532
15,26.990266128493225,25.672086244070677,-1.3181798844225483
16,40.99100593004377,57.06368739436365,16.072681464319878
17,62.26267983605531,42.77971566637531,-19.482964169680002
18,59.16321233141956,60.60297737657008,1.4397650451505228
19,54.28198999477352,44.301578403377206,-9.980411591396312
20,24.368505552783105,19.53669242918902,-4.831813123594085
21,28.84693935556345,30.281204947801964,1.4342655922385141
22,53.95251422009305,53.95251422009305,0.0
23,38.92121923202306,38.92121923202306,0.0
24,36.85473462813429,51.30668508661355,14.45195045847926
25,34.75627315163621,31.417028049627127,-3.3392451020090803
28,68.22214014568489,73.43592299963973,5.213782853954839
29,60.63227174886767,70.34661476002798,9.714343011160302
30,46.67496716265697,38.00623176261951,-8.668735400037463
31,56.781494408371415,55.06890054307792,-1.712593865293492
32,50.76884162853167,49.06685587724227,-1.7019857512893992
33,35.692657345727106,35.14315686028338,-0.5495004854437227
34,61.86418183533259,55.78816605508919,-6.076015780243395
35,75.18713502777621,81.6894421181276,6.502307090351394
36,49.21901438929615,57.239564709808654,8.020550320512505
38,13.160540038972094,17.80441839516658,4.6438783561944845
39,32.0280821978838,35.75560495776133,3.7275227598775302
40,34.42986692691174,33.92481642186124,-0.5050505050505052
41,30.74186172340218,30.218957794053104,-0.5229039293490771
42,62.96020414939469,56.24206372763689,-6.718140421757802
43,45.25966010709075,44.934505708030855,-0.3251543990598975
44,29.176109984663096,31.001500068248145,1.8253900835850487
45,70.842490254843,70.842490254843,0.0
46,66.3943967566714,66.3943967566714,0.0
47,74.36357747171822,33.17746480980035,-41.18611266191787
48,43.21430974038286,19.640643170060702,-23.573666570322157
49,31.0625936953442,16.42882579693623,-14.63376789840797
50,22.75797761148233,31.16653423489512,8.408556623412792
53,63.955215839347744,53.93909496482946,-10.016120874518286
54,27.15327620036117,42.72082680777663,15.567550607415463
56,44.75837119067428,44.85426490075509,0.0958937100808086
57,29.80124885600369,35.28121080217866,5.479961946174974
58,48.45449104474903,45.16644378148006,-3.2880472632689646
59,41.7801212356521,33.57856988244098,-8.201551353211123
60,35.65775513331913,29.901989349105666,-5.755765784213462
61,29.744144839189573,28.051710310016563,-1.6924345291730098
62,16.723385033195754,36.40124756092595,19.6778625277302
63,64.2130571570321,55.46904018122811,-8.744016975803987
64,47.81387645409231,47.42152226736392,-0.3923541867283902
65,43.691222076720784,32.94259057179293,-10.748631504927857
66,30.218209022329244,32.06577370900925,1.8475646866800055
67,27.17850320856324,35.95975708119532,8.781253872632082
68,48.85523856423774,48.65823489505906,-0.1970036691786774
69,45.52625223654733,53.09473605183228,7.568483815284949
70,44.195367662144406,45.04211535814481,0.8467476960004063
71,85.57023337969444,67.08441842937174,-18.485814950322705
72,59.06061552583276,54.4865681955062,-4.574047330326557
73,23.838564059697163,39.30517136018421,15.466607300487048
74,31.53784535158285,36.51215451887735,4.9743091672945035
75,22.161042832259582,37.35726924244381,15.19622641018423
78,73.05407078685752,74.25924108023764,1.205170293380121
79,56.90527078506403,65.04612244204682,8.14085165698279
80,58.27956371875278,82.02341835247204,23.743854633719252
81,100.0,100.0,0.0
82,87.89087447002811,89.84799874940762,1.9571242793795136
83,71.45770639096172,96.97182467139596,25.514118280434246
85,73.13873539564125,74.35329858750079,1.2145631918595399
86,36.95839838556642,39.009322815884495,2.0509244303180765
87,33.24626429832876,27.95904141846134,-5.2872228798674215
88,31.274459169607745,30.84133533875424,-0.4331238308535035
89,23.311729275212684,24.18768527694833,0.8759560017356449
90,40.7729750311058,38.11410536797446,-2.658869663131341
91,31.753696760688488,33.00344880213314,1.2497520414446548
92,44.18674298555795,39.93602880712982,-4.250714178428126
93,45.83311625783401,43.74244540019789,-2.0906708576361197
94,29.679222959423367,35.04805536756707,5.368832408143707
95,42.9098878123572,41.46227199395007,-1.4476158184071295
96,56.187100112964174,66.4293444834293,10.24224437046513
97,45.23176381367933,46.96666406567459,1.7349002519952634
98,45.90309120142045,44.53319067631886,-1.3699005251015919
99,26.591473284747742,19.25271757389853,-7.338755710849213
100,42.51550286280317,43.90141126067851,1.3859083978753404
