id,base_score,adapted_score,diff
2,5.597137526611733,8.37174945407848,2.7746119274667462
3,7.658422954165533,4.639885533987801,-3.018537420177732
4,15.090631196761686,7.511251053510193,-7.579380143251493
5,3.4347962412246984,3.357041136813362,-0.07775510441133626
7,3.2220020680862413,8.6121423235615,5.390140255475258
8,29.992706358334136,24.967920997628458,-5.024785360705678
10,18.5552092890441,25.81706326863005,7.2618539795859505
11,5.971881979402256,17.741454314600237,11.769572335197982
12,6.757056811703067,10.22763758993479,3.4705807782317235
13,7.575132471451447,11.929171672601012,4.354039201149565
14,21.938800129266177,32.859550863259,10.920750733992826
15,9.881511482966872,7.23976807888871,-2.641743404078161
16,14.70888951114644,19.554576235514965,4.845686724368525
17,7.517000197445844,8.840994001530047,1.3239938040842034
18,27.080524311589805,16.336470131023162,-10.744054180566643
19,76.97570474571562,51.71433509033386,-25.261369655381756
20,4.441194791997376,3.5220130801745877,-0.9191817118227887
21,6.977877744524465,14.841312430412328,7.863434685887864
22,23.275118953744556,51.84989152196752,28.574772568222965
23,7.110490072042325,7.498840493966204,0.3883504219238789
24,52.809722164707374,20.614773521563748,-32.194948643143626
25,12.13143912800792,45.68140416397982,33.5499650359719
28,19.50482812497427,18.21038896383151,-1.294439161142762
29,20.61572100052852,15.754161260335207,-4.861559740193313
30,15.920362546548075,19.42053406068837,3.5001715141402965
31,50.681399086537255,21.35557465547544,-29.325824431061815
32,9.633307940444311,10.994188234916312,1.3608802944720004
33,7.105399493688766,42.55270714277859,35.44730764908982
34,26.078708358133763,26.410796093167537,0.33208773503377387
35,9.63699593939329,19.883055612502726,10.246059673109437
36,23.71144604616222,46.08554383092709,22.374097784764867
38,5.28768271133782,8.350831123149646,3.0631484118118264
39,21.628885901758096,21.990155448448863,0.3612695466907674
40,25.5726424162972,14.100081378085404,-11.472561038211795
41,9.273550071433354,9.321378432329167,0.04782836089581366
42,29.665561540510996,31.89907062632721,2.2335090858162125
43,9.950844432597744,27.82065372932663,17.869809296728885
44,26.612413076179514,10.499901541839392,-16.112511534340122
45,54.68017145144114,20.470197308611493,-34.20997414282965
46,4.388516600669644,12.492339704702127,8.103823104032482
47,18.71015823041063,11.786229298549362,-6.923928931861269
48,22.1353114282489,8.805824316560946,-13.329487111687955
49,18.78921507781289,44.55801610477226,25.768801026959366
50,34.074383550059004,23.854391583443,-10.219991966616004
53,22.054196372768583,20.77097701007239,-1.2832193626961939
54,13.062013259423578,12.133479911659036,-0.9285333477645423
56,24.879398316482117,18.4464457323676,-6.432952584114517
57,10.847958383037048,4.813493526663774,-6.0344648563732735
58,16.330657473945518,10.23857820560022,-6.092079268345298
59,7.239266950906243,21.120399750002026,13.881132799095782
60,24.159901115663644,22.903457759139503,-1.2564433565241409
61,5.965095738919936,2.8445770736995537,-3.120518665220382
62,23.16602374096288,19.63618870838964,-3.529835032573242
63,4.344109103419242,5.517784889816492,1.1736757863972507
64,13.673863407073666,23.71144604616222,10.037582639088553
65,20.44315553703666,5.843961274168978,-14.59919426286768
66,32.32764601772691,18.04769648356627,-14.279949534160643
67,21.818562290782683,1.7163904742517475,-20.102171816530937
68,6.757878745244754,19.004145843928576,12.246267098683823
69,2.902520755883061,5.335343825807726,2.432823069924665
70,5.134877429943371,4.175415561574823,-0.9594618683685479
71,4.387455137972975,15.821285888349262,11.433830750376288
72,20.448870702178837,4.513277985227166,-15.935592716951671
73,22.732309699560737,18.60231421036713,-4.1299954891936075
74,8.960170089569873,13.199131994875415,4.238961905305542
75,26.85471689501253,60.97864012103312,34.123923226020594
78,56.84850965123727,56.46304763391426,-0.38546201732301455
79,24.90876474682548,10.908425145451206,-14.000339601374273
80,18.864449706599444,30.98675234716575,12.122302640566307
81,63.74587371434271,63.779614763804666,0.033741049461958994
82,30.4705804492194,44.885908724646086,14.415328275426685
83,51.69979329013728,57.41614929373601,5.716356003598733
85,13.221480420392126,6.897578377232198,-6.323902043159928
86,5.237131831423431,2.831085291688127,-2.4060465397353044
87,23.64723597200353,18.43559066101918,-5.211645310984348
88,6.64171879560597,10.292521504591422,3.6508027089854522
89,10.936842670084795,4.37319289333598,-6.563649776748815
90,32.728617345584844,19.07671678428613,-13.651900561298714
91,15.44320777813375,7.5166904412619155,-7.926517336871835
92,3.471094795923785,16.70359703408005,13.232502238156266
93,7.54477961381457,4.07637933306217,-3.4684002807524
94,25.34922091104017,35.91565234694475,10.566431435904583
95,13.904809663169214,25.66607734705281,11.761267683883595
96,30.65228083042752,21.23179238242231,-9.420488448005212
97,33.22425567593946,14.216072713583229,-19.00818296235623
98,20.342005717109718,7.906636623975268,-12.435369093134451
99,6.333186080164611,6.328240908913768,-0.004945171250843039
100,17.5479809583676,12.492339704702127,-5.055641253665472
