id,base_score,adapted_score,diff
2,50.0,22.22222222222222,-27.77777777777778
3,39.02439024390244,61.11111111111112,22.086720867208683
4,42.85714285714285,42.85714285714285,0.0
5,6.89655172413793,6.89655172413793,0.0
7,24.0,38.46153846153847,14.461538461538467
8,16.666666666666664,30.0,13.333333333333336
10,33.333333333333336,66.66666666666666,33.33333333333332
11,18.18181818181818,22.222222222222225,4.040404040404045
12,15.384615384615383,6.060606060606061,-9.324009324009321
13,0.0,0.0,0.0
14,19.04761904761905,52.63157894736842,33.58395989974937
15,26.08695652173913,55.99999999999999,29.913043478260864
16,6.451612903225808,16.666666666666668,10.21505376344086
17,44.44444444444445,42.10526315789474,-2.33918128654971
18,24.0,0.0,-24.0
19,58.06451612903225,58.06451612903225,0.0
20,0.0,34.78260869565217,34.78260869565217
21,12.903225806451616,12.903225806451616,0.0
22,87.99999999999999,42.85714285714285,-45.14285714285714
23,40.0,43.47826086956522,3.4782608695652186
24,23.52941176470588,52.63157894736842,29.102167182662537
25,19.04761904761905,19.04761904761905,0.0
28,25.0,24.0,-1.0
29,0.0,0.0,0.0
30,34.48275862068966,10.0,-24.48275862068966
31,25.0,30.769230769230766,5.7692307692307665
32,32.25806451612903,42.85714285714285,10.599078341013815
33,0.0,40.0,40.0
34,11.11111111111111,11.11111111111111,0.0
35,42.10526315789474,40.0,-2.10526315789474
36,48.27586206896552,48.00000000000001,-0.275862068965516
38,23.52941176470588,22.22222222222222,-1.307189542483659
39,15.384615384615383,19.04761904761905,3.6630036630036678
40,54.54545454545454,20.0,-34.54545454545454
41,38.46153846153846,38.46153846153846,0.0
42,38.0952380952381,38.0952380952381,0.0
43,0.0,0.0,0.0
44,7.4074074074074066,8.0,0.5925925925925934
45,15.384615384615383,16.0,0.6153846153846168
46,20.689655172413797,13.79310344827586,-6.896551724137938
47,21.05263157894737,66.66666666666666,45.61403508771929
48,42.85714285714285,36.36363636363636,-6.493506493506487
49,16.666666666666668,48.00000000000001,31.33333333333334
50,34.78260869565217,8.333333333333334,-26.449275362318836
53,48.00000000000001,26.08695652173913,-21.913043478260878
54,16.0,26.666666666666668,10.666666666666668
56,34.48275862068965,32.0,-2.4827586206896513
57,34.285714285714285,51.61290322580646,17.327188940092178
58,0.0,0.0,0.0
59,12.903225806451612,27.58620689655172,14.682981090100107
60,16.666666666666668,17.39130434782609,0.7246376811594217
61,0.0,35.294117647058826,35.294117647058826
62,13.79310344827586,8.0,-5.793103448275859
63,0.0,33.33333333333333,33.33333333333333
64,35.714285714285715,30.769230769230766,-4.945054945054949
65,27.58620689655172,48.27586206896552,20.689655172413804
66,21.428571428571427,21.428571428571427,0.0
67,11.76470588235294,6.666666666666667,-5.098039215686273
68,56.00000000000001,49.99999999999999,-6.000000000000014
69,0.0,0.0,0.0
70,0.0,16.666666666666668,16.666666666666668
71,16.666666666666664,16.666666666666664,0.0
72,21.62162162162162,10.256410256410255,-11.365211365211366
73,6.896551724137931,14.285714285714288,7.389162561576358
74,46.66666666666666,41.17647058823529,-5.490196078431367
75,20.689655172413797,9.09090909090909,-11.598746081504707
78,54.54545454545456,66.66666666666666,12.121212121212096
79,19.35483870967742,14.634146341463412,-4.720692368214008
80,14.814814814814817,13.79310344827586,-1.0217113665389572
81,56.00000000000001,46.15384615384615,-9.846153846153854
82,56.25,56.25,0.0
83,36.36363636363636,36.36363636363636,0.0
85,0.0,6.896551724137931,6.896551724137931
86,23.52941176470588,16.666666666666664,-6.862745098039216
87,7.142857142857144,6.451612903225808,-0.6912442396313363
88,13.333333333333334,6.25,-7.083333333333334
89,12.5,17.64705882352941,5.1470588235294095
90,38.46153846153846,33.33333333333333,-5.128205128205131
91,16.216216216216214,17.647058823529413,1.430842607313199
92,12.903225806451612,16.0,3.096774193548388
93,0.0,19.354838709677416,19.354838709677416
94,43.47826086956522,50.0,6.521739130434781
95,6.0606060606060606,17.64705882352941,11.586452762923349
96,44.44444444444444,31.57894736842105,-12.865497076023392
97,41.37931034482759,34.78260869565217,-6.596701649175415
98,32.25806451612903,20.0,-12.258064516129032
99,29.411764705882355,29.411764705882355,0.0
100,17.391304347826086,16.666666666666668,-0.7246376811594182
